Created Date,Created by,Updated Date,Updated by,URL Category,Short URL,Original URL,
2/3/2020 5:11:26 PM,ronarbiel.tumandao,2/3/2020 5:11:26 PM,ronarbiel.tumandao,Static,accntu.re/lGnJQncG,https://ts.accenture.com/sites/PDC-SIP/Intelligent-Automation/RPA%20Studio/RPA%20Reusable%20Bot%20Components%20Library/Forms/AllItems.aspx?View=%7B3215EE43%2D1C19%2D44DB%2D82FD%2DBB00EC3EF12D%7D
2/3/2020 5:12:11 PM,ronarbiel.tumandao,2/3/2020 5:12:11 PM,ronarbiel.tumandao,Dynamic,reusable bot,https://ts.accenture.com/sites/PDC-SIP/Intelligent-Automation/RPA%20Studio/RPA%20Reusable%20Bot%20Components%20Library/Forms/AllItems.aspx?View=%7B3215EE43%2D1C19%2D44DB%2D82FD%2DBB00EC3EF12D%7D
2/3/2020 5:13:13 PM,ronarbiel.tumandao,2/3/2020 5:13:13 PM,ronarbiel.tumandao,Static,goole.le/Z8UQy0Jn,http://www.google.com
2/3/2020 5:13:18 PM,ronarbiel.tumandao,2/3/2020 5:13:18 PM,ronarbiel.tumandao,Static,goole.le/31EH5LTx,http://ww.google.com
2/3/2020 6:29:21 PM,ronarbiel.tumandao,2/3/2020 6:29:21 PM,ronarbiel.tumandao,Static,yaho.oo/hc3Fn39C,https://www.yahoo.com
2/4/2020 7:29:40 PM,ronarbiel.tumandao,2/4/2020 7:29:40 PM,ronarbiel.tumandao,Static,accntu.re/hCj1Miy0,https://ts.accenture.com/sites/PDC-SIP/Intelligent-Automation/RPA%20Studio/RPA%20Reusable%20Bot%20Components%20Library/Forms/AllItems.aspx?csf=1&cid=c6f6eb95%2D42a5%2D4db5%2D954b%2D2e5c840fcd6f&RootFolder=%2Fsites%2FPDC%2DSIP%2FIntelligent%2DAutomation%2FRPA%20Studio%2FRPA%20Reusable%20Bot%20Components%20Library%2FUI%20Path%2FMS%20Word%20Data%20Collector%20and%20Locator&FolderCTID=0x01200062C0BDB46B62014FA78238F22B947CFF
2/7/2020 3:59:27 PM,ronarbiel.tumandao,2/7/2020 3:59:27 PM,ronarbiel.tumandao,Dynamic,Word Frequency,https://ts.accenture.com/sites/PDC-SIP/Intelligent-Automation/RPA%20Studio/RPA%20Reusable%20Bot%20Components%20Library/Forms/AllItems.aspx?csf=1&cid=07a680b4-2b94-4710-a2a4-b06495c19695&RootFolder=%2fsites%2fPDC%2dSIP%2fIntelligent%2dAutomation%2fRPA%20Studio%2fRPA%20Reusable%20Bot%20Components%20Library%2fUI%20Path%2f45%2e%20Word%20Frequency&FolderCTID=0x01200062C0BDB46B62014FA78238F22B947CFF
